lake,lake_lat,lake_long,tsi,trophic_status,climate_zone,lake_elev,lake_area,lake_volume,mean_lake_depth,year,season,num_samples,start_day,end_day,days_in_window,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,mean_temp,mean_tp,mean_secchi,mean_ph,mean_srp,mean_tkn,mean_par,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,prev_week_mean_temp,prev_2weeks_mean_temp,prev_week_mean_par,prev_2weeks_mean_par,prev_7days_mean_tp,prev_14days_mean_tp,prev_7days_mean_tkn,prev_14days_mean_tkn,ssr_station,ssr_id,ssr_id_type,ssr_lat,ssr_long,geo_dist_km,ssr_elev,ssr_lake_elev_diff,mean_ssr,prev_7days_mean_ssr,prev_14days_mean_ssr
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1985,spring,16,15,134,119,0.056512605,29.925,1561.6,,,,,,,,,,0.00907833,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1985,summer,16,161,232,71,0.102816901,22.2,931.7033333,,,,,,,,,,0.009792086,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1986,spring,17,13,140,127,0.069488189,12.175,817.1408333,,,,,,,,,,0.020742743,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1987,single,19,182,237,43,0.635465116,36.475,577.1075,,,,,,,,,,0.069449739,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1988,single,18,132,215,68,0.277941176,27.025,819.315,,,,,,,,,,0.034208145,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,290,290,290
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1989,single,18,136,177,29,0.204310345,13.7,366.0825,,,,,,,,,,0.026277858,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,206,206,206
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1990,spring,17,18,135,117,0.03525641,19.56,695.0603333,,,,,,,,,,0.013560158,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,162.5977011,82,82
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1990,summer,17,218,288,70,0.031071429,28.35,680.6225,,,,,,,,,,0.003743546,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1991,spring,15,15,141,126,0.063095238,35.975,2158.6875,,,,,,,,,,0.017773307,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,163.4285714,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1991,summer,15,197,253,56,0.279910714,61.6,1635.554167,,,,,,,,,,0.016811454,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,174,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1994,single,18,157,207,35,0.718571429,34.85,738.375,,,,,,,,,,0.074079529,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,271,273.25,276.4
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1996,single,16,17,204,173,0.608285164,106.6,2739.070833,,,,,,,,,,0.445086705,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,250,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1998,single,17,125,196,56,0.596428571,70.13333333,2286.176667,,,,,,,,,,0.016236712,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,248.625,215.125,197.3333333
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,1999,single,17,153,237,68,0.381985294,49.575,1663.6725,,,,,,,,,,0.016185818,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,248.0470588,237,233.2666667
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2000,spring,19,89,166,77,0.039285714,72.05,1316.365,,,,,,,,,,0.011305242,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,196.7564103,140,140
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2000,summer,19,180,221,41,2.164634146,96.525,1192.2625,,,,,,,,,,0.278409537,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,239.0952381,240,240
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2001,summer,18,192,234,42,5.4625,248.175,2836.83,,,,,,,,,,0.291333333,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,241.9302326,267,259
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2002,spring,18,115,225,110,0.868863636,100.325,2448.3,,,,,,,,,,0.18291866,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,236.0681818,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2002,summer,18,239,253,14,1.194642857,38.9,635.915,,,,,,,,,,0.05387341,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,207.6666667,241,241
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2003,single,17,132,216,71,0.032394366,76.625,2540.115,,,,,,,,,,0.001498005,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,244.8941176,225,217.6
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2004,single,18,119,190,56,0.525892857,40.05,770.8375,,,,,,,,,,0.049612534,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,225.75,204,204
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2005,single,18,137,221,71,4.134859155,312.8,3828.355,,,,,,,,,,0.215077199,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,259.9647059,229,229
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2006,single,18,108,207,85,0.262941176,89.875,4985.7375,,,,,,,,,,0.009324155,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,231.6,192,192
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2007,single,17,143,212,56,0.094196429,32.525,846.045,,,,,,,,,,0.010796152,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2008,single,16,28,211,156,0.481570513,82.75,3505.237667,,,,,,,,,,0.063156789,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2010,spring,18,14,116,102,0.09248366,23.6,1879.8,,,,,,,,,,0.018496732,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2010,summer,18,187,258,71,0.251056338,74.5,2452.868333,,,,,,,,,,0.026922932,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2011,spring,18,76,192,116,1.270977011,180,7668.1875,,,,,,,,,,0.03902693,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2012,spring,19,9,110,101,0.187871287,65.15,3306.905,,,,,,,,,,0.023410752,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2012,summer,19,136,221,85,0.846470588,152.425,8025.789167,,,,,,,,,,0.023496755,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2013,single,12,28,231,189,1.454761905,281.85,12567.54444,,,,,,,,,,0.210835059,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2014,single,14,34,238,191,0.729013962,171.1,13385.02361,,,,,,,,,,0.063209303,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2015,single,18,23,167,130,0.791346154,112.05,4850.84875,,,,,,,,,,0.086250262,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2017,spring,17,17,152,135,0.580987654,88.525,4531.3125,,,,,,,,,,0.099031987,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2017,summer,17,165,205,40,3.77,163.4,3204.7575,,,,,,,,,,0.299206349,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Crystal bog,46.008,-89.606,66.68300691,eutrophic,7,509,,,,2018,single,16,18,219,186,1.398252688,264.05,13570.565,,,,,,,,,,0.351761683,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,320.1755277,260,-249,,,
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2009,single,12,13,260,224,0.007589286,4.7,669.1833333,,,10.515,0.00775,,,,,,0.002529762,0.430969599,0.005869931,,,,,0.0129,0.0129,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,127.2419355,17,17
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2010,single,12,176,228,14,0.042857143,4,63.7,,,18.28,0.0076,,,,,,0.012605042,0.850371464,0.014822983,,,,,0.0069,0.0069,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,153.5471698,202,202
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2011,single,12,96,200,69,0.055072464,5.2,192.7833333,,,12.53333333,0.0077,,,,,,0.039337474,0.551972632,0.071267073,,,,,0.0105,0.0105,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,170.1047619,146.25,115.8
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2012,single,12,135,214,58,0.077586207,7.8,231.5166667,,,14.03333333,0.009033333,,,,,,0.023510972,0.638883632,0.036800085,,,,,0.0084,0.0084,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,147.9875,192,187.8
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2013,single,12,161,266,66,0.106060606,8.6,329.1,,,17.43333333,0.0094,,,,,,0.066287879,0.813661264,0.081468643,,,,,0.0119,0.0119,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,157.7169811,193,180.3333333
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2014,single,12,9,217,179,0.050167598,9.9,630.3833333,,,10.05714286,0.006857143,,,,,,0.054529998,0.403429634,0.135166069,,,,,0.0077,0.0077,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,117.84689,13,13
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2015,single,11,42,195,135,0.019259259,6,565.4833333,,,9.04,0.00664,,,,,,0.006641124,0.342832078,0.019371361,,,,,0.0069,0.0069,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,133.6753247,46,39.6
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2016,single,12,152,230,51,0.098039216,8.9,291.0333333,,,17.46666667,0.0094,,,,,,0.02513826,0.815166342,0.030838197,,,,,0.0064,0.0064,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,159.0506329,176,176
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2017,single,12,114,202,63,0.06031746,6.7,277.5166667,,,15.23333333,0.008766667,,,,,,0.020799124,0.704819427,0.029509862,,,,,0.0057,0.0057,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,,,
Derwentwater -england,54.57877631,-3.14636513,43.96636183,mesotrophic,10,75,4.97,53.37,10.7,2018,single,12,19,227,180,0.045444444,9,571.7866667,,,11.07142857,0.012542857,,,,,,0.055420054,0.464500537,0.119311066,,,,,0.0056,0.0056,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.21570167,225,150,,,
Draycote water,52.31958813,-1.3195075,65.34493183,eutrophic,10,92,,,,2008,single,7,133,225,71,0.032394366,4.4,328.9666667,,,,0.125,,,,,,0.015425889,,,,,,,0.117,0.117,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,121.7764966,31,-61,,,
Driedmeat lake -site 2,52.89167,-112.7875,68.59062076,eutrophic,7,683,12.41,17.9,1.4,1984,single,6,128,207,53,3.060377358,167.7,2651.016667,,,,0.217,,8.466666667,,2.933333333,,0.556432247,,,,,,,0.131,0.131,1.5,1.5,Oliver AGDM,3014921,Climate ID,53.6466,-113.3546,92.1429985,650,-33,,,
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1991,single,25,11,147,122,0.102459016,14.1,505.74,,,5.22,9.45,4.63,6.45,,,,0.064036885,0.137297987,0.466408043,,,,,11,11,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,84.9270073,16,16
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1992,single,24,175,216,27,0.137037037,7,196.32,,,18.03333333,10.73333333,4.433333333,6.933333333,,,,0.041526375,0.840009925,0.049435576,,,,,10.6,10.05,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,160.6190476,199,199
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1993,single,24,215,285,56,0.101785714,9.7,362.74,,,14.74,22.28,3.86,6.98,,,,0.025446429,0.678180979,0.03752159,,,,,37.2,32.1,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,105.7746479,145.25,148.4
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1994,single,24,4,180,162,0.024074074,6.8,745.24,,,7.2,12.50833333,3.883333333,6.816666667,,,,0.010030864,0.237811469,0.042179901,,,,,10.6,10.6,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,101.7514124,18,18
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1996,single,24,17,129,98,0.053061224,7.9,536.62,,,4.685714286,13.51428571,4.428571429,6.8,,,,0.019652305,0.11342744,0.173258828,,,,,8.4,8.4,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,64.79646018,11,11
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1998,single,25,7,189,168,0.029761905,9.8,838.32,,,9.292307692,8.7,4,6.869230769,,,,0.021258503,0.357755219,0.059421924,,,,,7,7,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,97.44262295,20,20
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,1999,single,25,7,133,112,0.072321429,11.1,671.595,,,6.8,7.788888889,3.688888889,6.855555556,,,,0.024107143,0.216220845,0.111493149,,,,,8.5,8.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,78.36220472,17,17
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2000,single,25,132,201,55,0.087272727,7.6,294.41,,,15.86,6.06,5.04,7.12,,,,0.031168831,0.737584688,0.042257969,,,,,3.7,3.9,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,170.3428571,200,179.4666667
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2002,single,25,135,233,84,0.053571429,7.8,390.51,,,15.15714286,8.342857143,4.742857143,7.042857143,,,,0.016233766,0.70075174,0.023166216,,,,,7,6.45,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,143.6767677,144,144
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2003,single,25,134,218,70,0.044285714,7.9,369.74,,,15.81666667,9.833333333,5.366666667,7.166666667,,,,0.00922619,0.735360317,0.012546489,,,,,8.9,7.55,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,170.6470588,158,158
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2004,single,25,133,217,70,0.051428571,9.1,394.1,,,16.93333333,10.1,4.816666667,7.316666667,,,,0.009350649,0.790528057,0.011828359,,,,,12.4,9.75,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,171.4470588,201,184.8
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2005,single,25,139,250,98,0.037755102,17.1,763.95,,,17.1,10.025,4.16875,7.1875,,,,0.006623702,0.798353383,0.008296705,,,,,13.6,11.5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,161.6696429,177,177
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2006,single,25,138,193,41,0.26097561,13,342.67,,,15.025,12.025,4.75,7.1,,,,0.113467656,0.6936559,0.16357917,,,,,12.3,12.3,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,192.25,169,169
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2008,single,24,150,206,42,0.095238095,7.5,200.62,,,15.5,7,5.5875,6.975,,,,0.027210884,0.718916031,0.037849878,,,,,,,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,172.8947368,189,189
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2009,single,21,96,260,122,0.073770492,11,651.36,,,15.1,7.55,4.775,7.03,,,,0.036885246,0.697689585,0.052867703,,,,,,,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,161.4060606,125.75,110
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2010,spring,22,49,96,47,0.089361702,7.8,285.75,,,5.066666667,8.225,4.2,6.95,,,,0.024822695,0.130282443,0.190529856,,,,,5.9,5.9,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,82,50,50
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2010,summer,22,161,231,70,0.127142857,14.5,555.02,,,17.2,9.833333333,4.183333333,7.083333333,,,,0.031785714,0.802994286,0.039583986,16.4,16.15,,,6.3,5.65,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,163.6338028,202,196.6666667
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2011,single,25,125,206,70,0.094285714,10.5,398.93,,,15.31666667,5.533333333,4.916666667,7.083333333,,,,0.024175824,0.709248301,0.034086545,,,,,5,5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,172.7439024,166.125,167
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2012,single,24,145,229,70,0.044285714,15.1,480.62,,,16.08333333,5.233333333,4.4,6.983333333,,,,0.007142857,0.748946546,0.009537206,,,,,5,5.35,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,142.2823529,192,192
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2013,spring,25,10,94,84,0.054761905,5.8,360.92,,,4,5,4.4,6.771428571,,,,0.045634921,0.085333333,0.534784226,6.7,6.7,,,5,5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,56.69411765,16,16
Derwentwater,54.575284,-3.146121,46.86655714,mesotrophic,10,75,4.97,53.37,10.7,2013,summer,25,164,234,70,0.114285714,16.7,595.27,,,18.65,6.128333333,4.916666667,7.1,,,,0.043956044,0.8653763,0.050794139,16.5,14.2,,,5,5,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.60477095,225,150,182.6478873,193,187.9333333
Eagle lake,51,-113.31667,65.28497465,eutrophic,8,921,11.97,23.73,2,1988,single,11,124,201,63,0.30952381,34.4,1493.5,,,,0.33125,1.066666667,9.0275,,2.35,,0.026010404,,,,,,,0.305,0.305,2.28,2.28,Strathmore IMCIN,3036205,Climate ID,51.0387,-113.2897,4.702886969,974,53,,,
Elterwater -stillwater,54.4273977,-3.02251889,41.54932315,mesotrophic,10,64,,,,2005,single,12,144,223,51,0.08745098,7.32,202.4983333,,,15.1,0.017,,,,,,0.030577266,0.697689585,0.043826462,,,,,0.018,0.018,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.64790136,225,161,167.45,177,177
Elterwater -stillwater,54.4273977,-3.02251889,41.54932315,mesotrophic,10,64,,,,2006,single,11,111,164,25,0.0768,4.6,98.25,,,11.25,0.0095,,,,,,0.028656716,0.475255102,0.060297546,,,,,0.007,0.007,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.64790136,225,161,171.3888889,152,152
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2006,spring,13,13,76,63,0.185079365,32.1,1251.59,,,,0.0195,0.02675,,,,,0.029192329,,,,,,,0.017,0.017,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,45.65625,18,18
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2007,single,13,10,254,216,0.129907407,29.4,2515.4475,,,17.9,0.009083333,0.028166667,,,,,0.096945826,0.834292901,0.116201188,,,,,0.003,0.003,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,121.6857143,20,20
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2012,spring,12,19,118,99,0.269393939,27.5,1076.245,,,,0.014975,,,,,,0.324571011,,,,,,,0.0116,0.0116,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,79.89,21,21
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2012,summer,12,201,296,95,0.16,48.4,2308.733333,,,,0.027175,,,,,,0.009142857,,,,,,,0.0265,0.0265,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,111.1145833,138,138
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2013,single,12,15,169,119,0.175630252,22.3,1463.891667,,,,0.0203,,,,,,0.12545018,,,,,,,0.0142,0.0142,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,106.6322581,16,16
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2015,single,11,13,226,181,0.144696133,28,2830.495,,,,0.020528571,,,,,,0.159006739,,,,,,,0.0149,0.0149,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,120.9953271,22,22
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2016,single,12,14,250,208,0.085625,18.4,2396.734167,,,,0.0161,,,,,,0.145127119,,,,,,,0.0128,0.0128,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,121.2194093,14,14
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2017,spring,12,18,131,113,0.046902655,19.8,980.3666667,,,15.3,0.01849,,,,,,0.02605703,0.708364227,0.036784792,,,,,0.011,0.011,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,26.66666667,24,24
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2017,summer,12,163,229,66,0.371212121,32.7,1084.016667,,,14.8,0.036516667,,,,,,0.045269771,0.681457778,0.066430779,12.8,12.8,,,0.0443,0.0443,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,,,
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2018,single,12,47,225,150,0.359333333,55.4,2891.816667,,,12.23333333,0.021808333,,,,,,0.239555556,0.534170979,0.448462318,,,,,0.01125,0.01125,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,,,
Elterwater -inner basin,54.42923891,-3.03532836,59.42339288,eutrophic,10,61,,,,2019,single,11,53,203,109,0.664495413,73.1,1938.34,,,11.875,0.01936,,,,,,0.991784198,0.512784091,1.934116553,,,,,0.0093,0.0093,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.35342416,225,164,,,
Elterwater -outer basin,54.42797884,-3.02499967,42.94738519,mesotrophic,10,64,,,,2007,single,13,60,226,146,0.015068493,2.7,197.8116667,,,15.5,0.005161667,0.056666667,,,,,0.030136986,0.718916031,0.041920037,,,,,0.003,0.003,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.56553494,225,161,147.1197605,49.625,47
Elterwater -outer basin,54.42797884,-3.02499967,42.94738519,mesotrophic,10,64,,,,2011,single,12,28,84,27,0.038518519,1.6,27.495,,,,0.0039,,,,,,0.068783069,,,,,,,0.0039,0.0039,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.56553494,225,161,53.98245614,25,25
Elterwater -outer basin,54.42797884,-3.02499967,42.94738519,mesotrophic,10,64,,,,2013,single,12,50,191,119,0.025210084,4.1,325.7,,,,0.00604,,,,,,0.036014406,,,,,,,0.0034,0.0034,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,99.56553494,225,161,138.8873239,55,55
