lake,year,season,start_day,end_day,gw_length,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,gw_temp,gw_tp,gw_secchi,gw_ph,gw_srp,gw_tkn,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,pre_gw_temp,num_samples,pre_gw_tp,pre_gw_tkn,thresh_val,lat_group,climate_zone,tsi,trophic_status,lake_lat,lake_long,days_sampled,first_day,last_day,sampling_frequency,mean_time_between_samples
Belhalm tarn,2010,spring,25,102,77,0.209090909,17.7,804.985,,,5.766666667,15.96666667,2.516666667,7.066666667,,,0.130681818,0.163310529,0.800204486,3.3,22,18.5,,0.4,50-60,10,57.71408305,eutrophic,54.396,-2.977,301,25,326,0.073089701,13.68181818
Belhalm tarn,2010,summer,158,200,42,0.502380952,55.2,1179.78,,,18.525,17.65,2.525,7.525,,,0.078497024,0.86038048,0.091235245,19.4,22,12.8,,0.4,50-60,10,57.71408305,eutrophic,54.396,-2.977,301,25,326,0.073089701,13.68181818
Belhalm tarn,2011,single,52,220,157,0.239490446,40.8,2432.09,,,13.05,12.49166667,2.391666667,7.283333333,,,0.099787686,0.582350817,0.171353217,5.35,25,9,,0.4,50-60,10,57.71408305,eutrophic,54.396,-2.977,333,13,346,0.075075075,13.32
Belhalm tarn,2012,single,4,198,180,0.227777778,43.6,3079.88,,,10.68461538,14.41538462,2.407692308,7.308333333,,,0.087606838,0.441189092,0.198569818,6.1,25,7.1,,0.4,50-60,10,57.71408305,eutrophic,54.396,-2.977,348,4,352,0.07183908,13.92
Belham tarn -england,2011,spring,17,216,199,0.036582915,36.3,1807.336667,,,,0.0209,,,,,0.039764038,,,,12,0.02,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,17,340,0.037151703,26.91666667
Belham tarn -england,2011,summer,250,287,37,0.381081081,21.1,753.5666667,,,,0.02305,,,,,0.054440154,,,,12,0.0259,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,17,340,0.037151703,26.91666667
Belham tarn -england,2012,spring,5,136,131,0.116870229,16.3,826.3133333,,,,0.02024,,,,,0.118050736,,,,12,0.02,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,328,5,333,0.036585366,27.33333333
Belham tarn -england,2013,spring,45,78,33,0.293939394,15.4,261.6666667,,,,0.02,,,,,0.267217631,,,,12,0.02,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,320,9,329,0.0375,26.66666667
Belham tarn -england,2013,summer,165,252,87,0.098850575,37.2,1975.45,,,,0.027775,,,,,0.019009726,,,,12,0.02,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,320,9,329,0.0375,26.66666667
Belham tarn -england,2014,spring,70,160,90,0.037777778,13.3,663.9166667,,,,0.019125,,,,,0.025185185,,,,12,0.0174,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,6,329,0.037151703,26.91666667
Belham tarn -england,2014,summer,253,295,42,0.652380952,37.8,802.2,,,,0.02445,,,,,0.062728938,,,,12,0.0157,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,6,329,0.037151703,26.91666667
Belham tarn -england,2015,single,19,203,148,0.116621622,24.8,1926.83,,,,0.021733333,,,,,0.138835264,,,,12,0.0151,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,317,19,336,0.03785489,26.41666667
Belham tarn -england,2016,spring,62,172,110,0.100909091,17.4,1122.466667,,,,0.02105,,,,,0.077622378,,,,12,0.0268,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,337,11,348,0.035608309,28.08333333
Belham tarn -england,2017,single,116,192,42,0.242857143,12.4,355.0666667,,,,0.0413,,,,,0.11038961,,,,12,0.0141,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,330,19,349,0.036363636,27.5
Belham tarn -england,2018,spring,47,120,73,0.178082192,14.5,639.6766667,,,,0.018466667,,,,,0.118721461,,,,12,0.0234,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,23,346,0.037151703,26.91666667
Belham tarn -england,2018,summer,208,295,87,0.148275862,23.7,1455.483333,,,,0.0202,,,,,0.021805274,,,,12,0.0135,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,323,23,346,0.037151703,26.91666667
Belham tarn -england,2019,single,66,210,134,0.082835821,14,1095.383333,,,,0.019533333,,,,,0.028564076,,,,11,0.0142,,0.4,50-60,10,54.34905737,eutrophic,54.398,-2.975,306,31,337,0.035947712,27.81818182
Betley mere inlet,2018,spring,30,72,42,1.614285714,74.3,1090.8,,,5.333333333,0.123,,,,,0.248351648,0.142564926,1.742024877,5.6,12,0.14,,0.4,50-60,10,66.44891555,eutrophic,53.029,-2.378,316,30,346,0.037974684,26.33333333
Betley mere inlet,2019,single,31,78,12,5.658333333,122,956.2,,,3.85,0.147,,,,,0.104590265,0.079603844,1.313884602,2.7,7,0.168,,0.4,50-60,10,66.44891555,eutrophic,53.029,-2.378,167,31,198,0.041916168,23.85714286
Björkesåkrasjön,2002,single,50,210,126,0.119047619,29,2003.333333,,,,,,,,,0.008503401,,,,6,,,0.4,50-60,7,58.60585111,eutrophic,55.529,13.404,216,50,266,0.027777778,36
Björkesåkrasjön,2018,single,50,171,86,0,11,935.25,,,,,,,,,0,,,,6,,,0.4,50-60,7,58.60585111,eutrophic,55.529,13.404,212,50,262,0.028301887,35.33333333
Björsund,1996,single,39,106,42,0.361904762,18,415.1,,,,,,,,,0.129251701,,,,10,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,277,39,316,0.036101083,27.7
Björsund,1997,spring,48,104,56,0.139285714,53.2,1310.866667,,,,,,,,,0.022465438,,,,12,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,333,16,349,0.036036036,27.75
Björsund,1997,summer,167,197,30,0.506666667,27.9,527.5,,,,,,,,,0.039895013,,,,12,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,333,16,349,0.036036036,27.75
Björsund,1998,single,47,232,147,0.255102041,45,2082.95,,,,,,,,,0.034013605,,,,8,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,217,47,264,0.036866359,27.125
Björsund,1999,spring,41,76,35,2.3,110.2,1723.166667,,,,,,,,,0.077441077,,,,12,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,342,13,355,0.035087719,28.5
Björsund,2000,spring,18,75,57,0.212280702,26.2,774.0333333,,,,,,,,,0.101086048,,,,12,,,0.4,50-60,7,57.51222271,eutrophic,59.469,16.698,329,18,347,0.036474164,27.41666667
Blacken lake,1967,single,110,171,35,0.177142857,12.7,317.625,,,,,,,,,0.027252747,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,188,110,298,0.031914894,31.33333333
Blacken lake,1968,single,116,212,62,0.068467742,17.1,538.9975,,,,,,,,,0.029073351,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,181,116,297,0.033149171,30.16666667
Blacken lake,1970,single,77,175,70,0.182628571,13.9,448.07,,,,,,,,,0.163645673,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,217,77,294,0.02764977,36.16666667
Blacken lake,1972,single,75,180,64,0.34053125,23.3,579.424,,,,,,,,,0.226116368,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,217,75,292,0.02764977,36.16666667
Blacken lake,1973,single,73,178,71,0.102816901,12,532.5,,,,,,,,,0.021875936,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,216,73,289,0.027777778,36
Blacken lake,1975,single,66,176,68,0.177852941,12.5,424.1046667,,,,,,,,,0.438061431,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,222,66,288,0.027027027,37
Blacken lake,1976,single,71,173,61,0.118032787,11.2,415.8166667,,,,,,,,,0.029508197,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,215,71,286,0.027906977,35.83333333
Blacken lake,1977,single,68,172,76,0.126118421,10.1,317.3316667,,,,,,,,,0.244890138,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,216,68,284,0.027777778,36
Blacken lake,1979,single,66,169,70,0.324042857,23.3,600.9441667,,,,,,,,,0.525191016,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,224,66,290,0.03125,32
Blacken lake,1980,single,63,197,105,0.040952381,7.7,542.675,,,,,,,,,0.068253968,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,198,63,261,0.03030303,33
Blacken lake,1981,single,63,166,70,0.141885714,12,437.9433333,,,,,,,,,0.068610113,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,223,63,286,0.031390135,31.85714286
Blacken lake,1982,single,68,201,98,0.077030612,7.893,447.8454167,,,,,,,,,0.223926198,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,226,68,294,0.030973451,32.28571429
Blacken lake,1984,single,75,200,91,0.076923077,13.4,781.6833333,,,,,,,,,0.029585799,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,215,75,290,0.03255814,30.71428571
Blacken lake,1985,single,134,197,28,0.35,13.1,203.9333333,,,,,,,,,0.106060606,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,212,71,283,0.033018868,30.28571429
Blacken lake,1986,single,133,197,35,0.282857143,14.7,281.75,,,,,,,,,0.058928571,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,218,70,288,0.032110092,31.14285714
Blacken lake,1987,single,76,162,57,0.064912281,7.6,338.675,,,,,,,,,0.016644175,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,210,76,286,0.033333333,30
Blacken lake,1988,single,75,202,93,0.077419355,8.9,556.0666667,,,,,,,,,0.045540797,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,223,75,298,0.031390135,31.85714286
Blacken lake,1989,single,74,228,125,0.0608,15.9,1240.7,,,,,,,,,0.017371429,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,217,74,291,0.032258065,31
Blacken lake,1990,single,80,199,83,0.051807229,13.6,694.125,,,,,,,,,0.017269076,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,209,80,289,0.033492823,29.85714286
Blacken lake,1991,single,66,198,97,0.070103093,16.6,1115.1,,,,,,,,,0.007153377,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,223,66,289,0.031390135,31.85714286
Blacken lake,1992,single,91,163,43,0.365116279,20,414.2333333,,,,,,,,,0.084910763,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,197,91,288,0.035532995,28.14285714
Blacken lake,1994,single,69,201,96,0.155208333,15.6,658.9166667,,,,,,,,,0.22172619,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,223,69,292,0.031390135,31.85714286
Blacken lake,1995,single,69,165,68,0.145588235,11.7,378.5333333,,,,,,,,,0.080882353,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,228,69,297,0.030701754,32.57142857
Blacken lake,2002,single,72,198,71,0.166197183,14.1,624.9333333,,,,,,,,,0.072259645,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,188,72,260,0.031914894,31.33333333
Blacken lake,2005,single,73,200,63,0.238095238,17,407.4,,,,,,,,,0.119047619,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,189,73,262,0.031746032,31.5
Blacken lake,2009,single,54,232,143,0.069230769,11.5,1049.766667,,,,,,,,,0.043269231,,,,7,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,197,54,251,0.035532995,28.14285714
Blacken lake,2017,single,45,138,71,0.371830986,28,823.6,,,,,,,,,0.232394366,,,,6,,,0.4,50-60,7,52.60604885,eutrophic,59.474,16.544,211,45,256,0.028436019,35.16666667
Blagdon lake,2005,spring,19,61,42,0.254761905,23.2,609.175,,,8.033333333,0.068666667,,,,,0.039194139,0.284381538,0.137822376,6.8,12,0.051,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,327,19,346,0.036697248,27.25
Blagdon lake,2005,summer,178,293,115,0.472173913,63.6,4784.933333,,,18.716,0.1264,,,,,0.05621118,0.86798344,0.06476066,20.5,12,0.023,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,327,19,346,0.036697248,27.25
Blagdon lake,2006,spring,152,177,25,0.544,28.1,455,,,18.7,0.03005,,,,,0.037517241,0.867353362,0.043254852,17.6,12,0.0123,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,280,61,341,0.042857143,23.33333333
Blagdon lake,2006,summer,269,303,34,0.502941176,27.7,1048.333333,,,18.35,0.113,,,,,0.047447281,0.853260234,0.055607046,21.3,12,0.117,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,280,61,341,0.042857143,23.33333333
Blagdon lake,2009,spring,51,111,60,0.053333333,60.9,1419.6,,,11.21333333,0.109633333,,,,,0.014414414,0.473047554,0.030471386,6.5,12,0.157,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,301,27,328,0.03986711,25.08333333
Blagdon lake,2009,summer,201,258,57,0.343859649,29.6,1157.8,,,18.62333333,0.214,,,,,0.045847953,0.864316882,0.053045306,19.44,12,0.189,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,301,27,328,0.03986711,25.08333333
Blagdon lake,2010,spring,39,84,45,0.935555556,80.9,1966.325,,,6.433333333,0.087866667,,,,,0.080651341,0.196940306,0.409521762,4.63,10,0.108,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,302,39,341,0.033112583,30.2
Blagdon lake,2010,summer,208,271,63,0.157142857,32.6,1303.8,,,18.29666667,0.166333333,,,,,0.015558699,0.851061358,0.018281524,20.46,10,0.164,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,302,39,341,0.033112583,30.2
Blagdon lake,2011,single,210,265,27,2.037037037,70.7,949.5,,,18.27,0.118,,,,,0.129747582,0.849956903,0.152651954,18.99,12,0.111,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,308,7,315,0.038961039,25.66666667
Blagdon lake,2012,single,123,187,48,0.039583333,8.8,732.8,,,14.8,0.0503,,,,,0.005736715,0.681457778,0.008418298,11.85,12,0.0403,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,323,9,332,0.037151703,26.91666667
Blagdon lake,2013,summer,189,245,56,1.489285714,87.1,2222.85,,,21.83333333,0.1326,,,,,0.402509653,0.964449085,0.41734671,21.6,12,0.0558,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,322,8,330,0.037267081,26.83333333
Blagdon lake,2014,spring,8,37,29,0.527586207,27.1,501.9416667,,,,0.10725,,,,,0.044710695,,,,12,0.12,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,321,8,329,0.037383178,26.75
Blagdon lake,2014,summer,191,218,27,0.977777778,38.9,536.4,,,,0.0841,,,,,0.078222222,,,,12,0.0898,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,321,8,329,0.037383178,26.75
Blagdon lake,2015,spring,35,117,82,0.074390244,88,2774.733333,,,,0.078266667,,,,,0.023996853,,,,11,0.109,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,329,14,343,0.03343465,29.90909091
Blagdon lake,2015,summer,187,222,35,0.54,27.7,578.0833333,,,,0.09345,,,,,0.061363636,,,,11,0.0739,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,329,14,343,0.03343465,29.90909091
Blagdon lake,2016,spring,33,74,41,0.341463415,17.4,307.5,,,,0.0935,,,,,0.100430416,,,,12,0.107,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,336,11,347,0.035714286,28
Blagdon lake,2016,summer,126,286,160,0.25625,93.3,4224.916667,,,,0.1205,,,,,0.12202381,,,12.6,12,0.025075,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,336,11,347,0.035714286,28
Blagdon lake,2019,single,170,223,42,0.35952381,24,602,,,19.6,0.051,,,,,0.040395934,0.900788966,0.044845058,16.8,12,0.045,,0.4,50-60,10,59.00923698,eutrophic,51.34,-2.711,342,15,357,0.035087719,28.5
Bowyers water,2007,spring,26,51,25,0.052,6.8,157.2916667,,,,0.02,,,,,0.009454545,,,,12,0.02,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,319,26,345,0.037617555,26.58333333
Bowyers water,2007,summer,166,197,31,0.506451613,21.2,300.1833333,,,,0.02,,,,,0.092082111,,,,12,0.02,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,319,26,345,0.037617555,26.58333333
Bowyers water,2008,single,113,170,24,0.275,8.7,179.6,,,,0.03515,,,,,0.130952381,,,,12,0.024,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,322,25,347,0.037267081,26.83333333
Bowyers water,2009,single,134,236,69,0.056521739,9.9,655.4666667,,,,0.062533333,,,,,0.01884058,,,,12,0.0528,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,329,19,348,0.036474164,27.41666667
Bowyers water,2012,single,164,215,30,0.506666667,21.8,380,,,,0.0811,,,,,0.076767677,,,,12,0.0955,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,315,12,327,0.038095238,26.25
Bowyers water,2015,single,189,251,30,0.326666667,20.4,517,,,,0.06635,,,,,0.03081761,,,,12,0.04385,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,325,20,345,0.036923077,27.08333333
Bowyers water,2017,single,129,207,23,0.586956522,15.5,190.9,,,,0.0356,,,,,0.293478261,,,,10,0.0298,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,307,33,340,0.03257329,30.7
Bowyers water,2018,single,2,221,199,0.027135678,7.5,944.75,,,,0.043942857,,,,,0.012921752,,,,12,0.0285,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,350,2,352,0.034285714,29.16666667
Bowyers water,2019,single,177,218,8,0.2125,9.6,172.4,,,,0.04105,,,,,0.026898734,,,,12,0.0411,,0.4,50-60,10,56.32154581,eutrophic,51.693,-0.025,338,15,353,0.035502959,28.16666667
Buck lake,1991,single,191,220,21,2.033333333,46.9,585.9,,,,0.057,1.2,7.97,,,0.484126984,,,,7,0.057,,0.4,50-60,7,61.76379168,eutrophic,52.983,-114.767,116,156,272,0.060344828,16.57142857
Buffalo lake main,1985,single,189,245,28,0.828571429,25.4,321.5333333,,,,0.043,2.15,9.1,,,0.376623377,,,,6,0.038,,0.4,50-60,7,53.83789191,eutrophic,52.483,-112.867,139,134,273,0.043165468,23.16666667
Buffalo lake main,1995,single,176,256,23,0.952173913,24,263.35,,,,0.0695,1.65,9.31,,2.64,0.453416149,,,,6,0.0605,2.59,0.4,50-60,7,53.83789191,eutrophic,52.483,-112.867,149,143,292,0.040268456,24.83333333
Buffalo lake main,1997,single,183,248,29,0.403448276,18.2,408.9,,,,0.079,1.45,9.175,,3.35,0.062068966,,,,7,0.068,3.1,0.4,50-60,7,53.83789191,eutrophic,52.483,-112.867,166,128,294,0.042168675,23.71428571
Buffalo lake main,2000,single,178,234,22,0.568181818,16.9,215.9666667,,,,0.065,1.6,8.945,,1.905,0.129132231,,,,6,0.061,1.93,0.4,50-60,7,53.83789191,eutrophic,52.483,-112.867,159,139,298,0.037735849,26.5
Burghfield lake,2007,single,208,292,52,0.192307692,17.9,660.3,,,17.43333333,0.030833333,,,,,0.02787068,0.813661264,0.034253419,18.3,6,0.0268,,0.4,50-60,10,54.66407295,eutrophic,51.425,-1.016,136,208,344,0.044117647,22.66666667
Burghfield lake,2008,single,3,268,237,0.05443038,21.1,2435.125,,,12.625,0.0326,,,,,0.006637851,0.55738997,0.01190881,4,12,0.02,,0.4,50-60,10,54.66407295,eutrophic,51.425,-1.016,345,3,348,0.034782609,28.75
Burghfield lake,2009,single,106,285,133,0.103759398,16.7,1169.133333,,,16.72833333,0.03,,,,,0.035779103,0.780750992,0.045826523,14.29,12,0.0211,,0.4,50-60,10,54.66407295,eutrophic,51.425,-1.016,323,21,344,0.037151703,26.91666667
Calling lake,1988,single,140,217,47,0.229787234,20.5,737.05,,,,0.035,2.55,7.473333333,,0.706666667,0.023689406,,,,6,0.034,0.62,0.4,50-60,7,59.55354806,eutrophic,55.25,-113.333,159,140,299,0.037735849,26.5
Carr,2007,single,65,201,112,0.010714286,6.1,427.5866667,,,12.525,0.0805,,,,,0.002747253,0.551479606,0.004981604,9.1,12,0.113,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,327,16,343,0.036697248,27.25
Carr,2013,single,18,221,168,0.196428571,34.2,1516.266667,,,10.88333333,0.083675,,,,,0.163690476,0.453165753,0.361215461,3.2,12,0.08785,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,325,18,343,0.036923077,27.08333333
Carr,2014,single,163,219,32,2.21875,78.6,4313.066667,,,19.15,0.0783,,,,,0.291940789,0.884588764,0.330029955,18.8,11,0.0869,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,336,10,346,0.032738095,30.54545455
Carr,2015,single,26,222,156,0.178846154,37.9,3096.75,,,11.18333333,0.089233333,,,,,0.10520362,0.471241072,0.223247985,4.2,12,0.115,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,302,26,328,0.039735099,25.16666667
Carr,2016,single,7,190,159,0.060377358,11.4,1178.733333,,,9.733333333,0.090783333,,,,,0.033542977,0.384026349,0.087345509,7.1,12,0.11,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,333,7,340,0.036036036,27.75
Carr,2017,single,12,191,151,0.042384106,8.1,1286.033333,,,9.25,0.116883333,,,,,0.024931827,0.355246835,0.070181701,4.7,12,0.144,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,322,12,334,0.037267081,26.83333333
Carr,2018,single,135,222,56,0.458928571,29.8,566.9,,,19.23333333,0.082733333,,,,,0.111933798,0.887668184,0.126098693,18.1,12,0.0877,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,329,10,339,0.036474164,27.41666667
Carr,2019,spring,9,135,126,0.084126984,22.1,1480.908333,,,8.3,0.103025,,,,,0.019119769,0.299665592,0.063803685,5.2,12,0.115,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,334,9,343,0.035928144,27.83333333
Carr,2019,summer,178,224,46,0.452173913,48,1199.616667,,,18.53333333,0.0694,,,,,0.086956522,0.860715884,0.101028136,16.1,12,0.0492,,0.4,50-60,10,59.43659142,eutrophic,52.814,-1.441,334,9,343,0.035928144,27.83333333
Castle water,2006,spring,23,86,63,0.142857143,18.8,1028.416667,,,,0.025766667,,,,,0.014577259,,,,12,0.023,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,324,23,347,0.037037037,27
Castle water,2006,summer,178,243,65,0.38,29.1,1221.666667,,,,0.023666667,,,,,0.086363636,,,,12,0.0078,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,324,23,347,0.037037037,27
Castle water,2007,single,170,242,34,0.1,9.4,298.6333333,,,,0.0226,,,,,0.016666667,,,,13,0.02,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,318,33,351,0.040880503,24.46153846
Castle water,2008,single,190,297,91,0.186813187,27.2,1672.566667,,,13.78,0.038,,,,,0.018315018,0.62450597,0.029327211,20.77,13,0.03565,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,319,30,349,0.040752351,24.53846154
Castle water,2009,single,183,274,33,0.748484848,32.9,696.85,,,,0.04325,,,,,0.09127864,,,,11,0.031,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,302,20,322,0.036423841,27.45454545
Castle water,2010,single,33,76,29,1.096551724,41.2,626.4,,,,0.0434,,,,,0.116654439,,,,6,0.0412,,0.4,50-60,10,56.84814828,eutrophic,50.93,0.739,133,33,166,0.045112782,22.16666667
Central long lake,1992,single,143,185,35,0.096314286,8.6416,173.72509,,,,,,,,,0.018273875,,,,17,,,0.4,40-50,7,56.15345677,eutrophic,45.613,-79.009,109,143,252,0.155963303,6.411764706
Central long lake,1994,single,147,175,14,0.68415,10.8226,70.47751667,,,,,,,,,0.549738851,,,,8,,,0.4,40-50,7,56.15345677,eutrophic,45.613,-79.009,98,147,245,0.081632653,12.25
Central long lake,1995,spring,146,153,7,1.204071429,27.31583333,164.9557778,,,,,,,,,0.063750208,,,,15,,,0.4,40-50,7,56.15345677,eutrophic,45.613,-79.009,98,146,244,0.153061224,6.533333333
Central long lake,1995,summer,174,195,21,1.303634921,41.89083333,593.6538611,,,,,,,,,0.102900945,,,,15,,,0.4,40-50,7,56.15345677,eutrophic,45.613,-79.009,98,146,244,0.153061224,6.533333333
Chapel mere,2007,spring,25,81,56,1.156071429,126,2660.324,,,5.954,0.07288,,,,,0.166102217,0.172560982,0.962571114,3.31,19,0.066,,0.4,50-60,10,63.78030057,eutrophic,53.062,-2.688,313,25,338,0.060702875,16.47368421
Chapel mere,2008,spring,17,58,41,7.768292683,319,2514.675,,,5.6225,0.1735,,,,,15.53658537,0.156304939,99.39919664,4.595,21,0.2865,,0.4,50-60,10,63.78030057,eutrophic,53.062,-2.688,344,3,347,0.061046512,16.38095238
Chapel mere,2008,summer,129,172,43,0.995348837,50.6,626.391,,,18.36666667,0.354866667,,,,,0.127608825,0.85394463,0.149434543,15.7,21,0.0868,,0.4,50-60,10,63.78030057,eutrophic,53.062,-2.688,344,3,347,0.061046512,16.38095238
Coal lake,1985,single,135,224,62,0.633870968,73.5,2657.225,,,,0.275,,8.466666667,,1.843333333,0.018534239,,,,6,,1.6,0.4,50-60,7,67.5863233,eutrophic,53.056,-113.253,161,135,296,0.037267081,26.83333333
Cockshoot broad,2000,spring,12,96,84,0.286904762,57,2949.725,,,6.175,0.04875,,,,,0.026321538,0.183678632,0.143302123,4.6,10,0.039,,0.4,50-60,10,61.98504528,eutrophic,52.686,1.468,332,12,344,0.030120482,33.2
Cockshoot broad,2001,summer,218,247,29,1.161034483,75.34,1297.363333,,,18.3,0.078,,,,,0.027862599,0.85119918,0.032733348,19.8,8,0.087,,0.4,50-60,10,61.98504528,eutrophic,52.686,1.468,265,37,302,0.030188679,33.125
Cockshoot broad,2002,spring,22,106,84,0.031547619,37.63,2345.706667,,,8.8,0.04875,,,,,0.001485992,0.328724898,0.004520474,7.5,13,0.041,,0.4,50-60,10,61.98504528,eutrophic,52.686,1.468,330,22,352,0.039393939,25.38461538
